end_address,end_lat,end_lon,zip,step
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.0269775,-122.9125727,98188.0,18
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.2386528,-122.4274866,98188.0,11
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.239863,-122.4119304,98188.0,12
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.2711722,-122.3146352,98188.0,12
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.3159236,-122.3000278,98188.0,11
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.41580829999999,-122.2976023,98188.0,12
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4259492,-122.2970961,98188.0,12
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4264267,-122.2975981,98188.0,13
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4327209,-122.2976565,98188.0,11
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4354746,-122.2971112,98188.0,12
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.43707879999999,-122.2873835,98188.0,11
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4376435,-122.2962187,98188.0,12
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4403712,-122.2952919,98188.0,13
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4433003,-122.3016004,98188.0,11
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4513278,-122.2950592,98188.0,11
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4525436,-122.2952177,98188.0,13
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4591696,-122.2438739,98188.0,16
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4599124,-122.2442464,98188.0,8
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4611988,-122.2930335,98188.0,12
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4614066,-122.2944368,98188.0,11
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4633319,-122.2195008,98188.0,16
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4640222,-122.219629,98188.0,16
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.4664023,-122.2278931,98188.0,12
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.5105715,-122.4638304,98188.0,24
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.5232049,-122.3946736,98188.0,22
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.6115574,-122.3394852,98188.0,16
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.6133905,-122.3385834,98188.0,16
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.620425,-122.3424033,98188.0,12
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.6276776,-122.3400242,98188.0,13
"16500 Southcenter Pkwy, Seattle, WA 98188, USA",47.7291438,-122.3444478,98188.0,18
"1660 S Columbian Way, Seattle, WA 98108, USA",47.44826279999999,-122.2984349,98108.0,10
"1660 S Columbian Way, Seattle, WA 98108, USA",47.62511800000001,-122.3488961,98108.0,9
"1660 S Columbian Way, Seattle, WA 98108, USA",47.6334305,-122.3802634,98108.0,15
"16720 International Blvd, SeaTac, WA 98188, USA",46.8709564,-122.9705306,98188.0,6
"16720 International Blvd, SeaTac, WA 98188, USA",47.0269775,-122.9125727,98188.0,15
"16720 International Blvd, SeaTac, WA 98188, USA",47.2386528,-122.4274866,98188.0,8
"16720 International Blvd, SeaTac, WA 98188, USA",47.239863,-122.4119304,98188.0,9
"16720 International Blvd, SeaTac, WA 98188, USA",47.2711722,-122.3146352,98188.0,9
"16720 International Blvd, SeaTac, WA 98188, USA",47.3159236,-122.3000278,98188.0,8
"16720 International Blvd, SeaTac, WA 98188, USA",47.41580829999999,-122.2976023,98188.0,5
"16720 International Blvd, SeaTac, WA 98188, USA",47.4264267,-122.2975981,98188.0,4
"16720 International Blvd, SeaTac, WA 98188, USA",47.4327209,-122.2976565,98188.0,6
"16720 International Blvd, SeaTac, WA 98188, USA",47.4354746,-122.2971112,98188.0,5
"16720 International Blvd, SeaTac, WA 98188, USA",47.43707879999999,-122.2873835,98188.0,10
"16720 International Blvd, SeaTac, WA 98188, USA",47.4376435,-122.2962187,98188.0,5
"16720 International Blvd, SeaTac, WA 98188, USA",47.4403712,-122.2952919,98188.0,6
"16720 International Blvd, SeaTac, WA 98188, USA",47.4433003,-122.3016004,98188.0,6
"16720 International Blvd, SeaTac, WA 98188, USA",47.4591696,-122.2438739,98188.0,14
"16720 International Blvd, SeaTac, WA 98188, USA",47.4614066,-122.2944368,98188.0,5
"16720 International Blvd, SeaTac, WA 98188, USA",47.4633319,-122.2195008,98188.0,14
"16720 International Blvd, SeaTac, WA 98188, USA",47.4640222,-122.219629,98188.0,14
"16720 International Blvd, SeaTac, WA 98188, USA",47.5105715,-122.4638304,98188.0,20
"16720 International Blvd, SeaTac, WA 98188, USA",47.5232049,-122.3946736,98188.0,18
"16720 International Blvd, SeaTac, WA 98188, USA",47.6115574,-122.3394852,98188.0,11
"16720 International Blvd, SeaTac, WA 98188, USA",47.6133905,-122.3385834,98188.0,11
"16720 International Blvd, SeaTac, WA 98188, USA",47.620425,-122.3424033,98188.0,8
"16720 International Blvd, SeaTac, WA 98188, USA",47.6276776,-122.3400242,98188.0,8
"16720 International Blvd, SeaTac, WA 98188, USA",47.7291438,-122.3444478,98188.0,13
"16838 International Blvd, Seattle, WA 98188, USA",46.8709564,-122.9705306,98188.0,7
"16838 International Blvd, Seattle, WA 98188, USA",47.0269775,-122.9125727,98188.0,16
"16838 International Blvd, Seattle, WA 98188, USA",47.2386528,-122.4274866,98188.0,9
"16838 International Blvd, Seattle, WA 98188, USA",47.239863,-122.4119304,98188.0,10
"16838 International Blvd, Seattle, WA 98188, USA",47.2711722,-122.3146352,98188.0,10
"16838 International Blvd, Seattle, WA 98188, USA",47.3159236,-122.3000278,98188.0,9
"16838 International Blvd, Seattle, WA 98188, USA",47.41580829999999,-122.2976023,98188.0,6
"16838 International Blvd, Seattle, WA 98188, USA",47.4259492,-122.2970961,98188.0,6
"16838 International Blvd, Seattle, WA 98188, USA",47.4264267,-122.2975981,98188.0,5
"16838 International Blvd, Seattle, WA 98188, USA",47.4327209,-122.2976565,98188.0,7
"16838 International Blvd, Seattle, WA 98188, USA",47.4354746,-122.2971112,98188.0,6
"16838 International Blvd, Seattle, WA 98188, USA",47.43707879999999,-122.2873835,98188.0,7
"16838 International Blvd, Seattle, WA 98188, USA",47.4376435,-122.2962187,98188.0,6
"16838 International Blvd, Seattle, WA 98188, USA",47.4403712,-122.2952919,98188.0,7
"16838 International Blvd, Seattle, WA 98188, USA",47.4433003,-122.3016004,98188.0,6
"16838 International Blvd, Seattle, WA 98188, USA",47.4525436,-122.2952177,98188.0,3
"16838 International Blvd, Seattle, WA 98188, USA",47.4591696,-122.2438739,98188.0,16
"16838 International Blvd, Seattle, WA 98188, USA",47.4599124,-122.2442464,98188.0,8
"16838 International Blvd, Seattle, WA 98188, USA",47.4611988,-122.2930335,98188.0,7
"16838 International Blvd, Seattle, WA 98188, USA",47.4614066,-122.2944368,98188.0,6
"16838 International Blvd, Seattle, WA 98188, USA",47.4633319,-122.2195008,98188.0,15
"16838 International Blvd, Seattle, WA 98188, USA",47.4640222,-122.219629,98188.0,15
"16838 International Blvd, Seattle, WA 98188, USA",47.5105715,-122.4638304,98188.0,21
"16838 International Blvd, Seattle, WA 98188, USA",47.5232049,-122.3946736,98188.0,19
"16838 International Blvd, Seattle, WA 98188, USA",47.6115574,-122.3394852,98188.0,12
"16838 International Blvd, Seattle, WA 98188, USA",47.6133905,-122.3385834,98188.0,12
"16838 International Blvd, Seattle, WA 98188, USA",47.620425,-122.3424033,98188.0,9
"16838 International Blvd, Seattle, WA 98188, USA",47.6276776,-122.3400242,98188.0,9
"16838 International Blvd, Seattle, WA 98188, USA",47.7291438,-122.3444478,98188.0,14
"1700 E Madison St, Seattle, WA 98122, USA",48.0904714,-122.1865016,98122.0,9
"1701 E Valley Rd, Renton, WA 98055, USA",47.239863,-122.4119304,98055.0,15
"1701 E Valley Rd, Renton, WA 98055, USA",47.3159236,-122.3000278,98055.0,16
"1701 E Valley Rd, Renton, WA 98055, USA",47.4327209,-122.2976565,98055.0,16
"1750 112th Ave NE suite a-101, Bellevue, WA 98004, USA",47.44826279999999,-122.2984349,98004.0,10
"1750 112th Ave NE suite a-101, Bellevue, WA 98004, USA",47.62511800000001,-122.3488961,98004.0,14
"1750 112th Ave NE suite a-101, Bellevue, WA 98004, USA",47.6288578,-122.3423083,98004.0,14
"17620 International Blvd, Seattle, WA 98188, USA",46.8709564,-122.9705306,98188.0,8
"17620 International Blvd, Seattle, WA 98188, USA",47.0269775,-122.9125727,98188.0,17
"17620 International Blvd, Seattle, WA 98188, USA",47.2386528,-122.4274866,98188.0,10
"17620 International Blvd, Seattle, WA 98188, USA",47.239863,-122.4119304,98188.0,11
"17620 International Blvd, Seattle, WA 98188, USA",47.2506979,-122.43952,98188.0,12
"17620 International Blvd, Seattle, WA 98188, USA",47.2711722,-122.3146352,98188.0,11
"17620 International Blvd, Seattle, WA 98188, USA",47.3159236,-122.3000278,98188.0,10
"17620 International Blvd, Seattle, WA 98188, USA",47.41580829999999,-122.2976023,98188.0,6
"17620 International Blvd, Seattle, WA 98188, USA",47.4259492,-122.2970961,98188.0,6
"17620 International Blvd, Seattle, WA 98188, USA",47.4264267,-122.2975981,98188.0,5
"17620 International Blvd, Seattle, WA 98188, USA",47.4327209,-122.2976565,98188.0,7
"17620 International Blvd, Seattle, WA 98188, USA",47.4354746,-122.2971112,98188.0,6
"17620 International Blvd, Seattle, WA 98188, USA",47.43707879999999,-122.2873835,98188.0,7
"17620 International Blvd, Seattle, WA 98188, USA",47.4376435,-122.2962187,98188.0,6
"17620 International Blvd, Seattle, WA 98188, USA",47.4403712,-122.2952919,98188.0,7
"17620 International Blvd, Seattle, WA 98188, USA",47.4433003,-122.3016004,98188.0,8
"17620 International Blvd, Seattle, WA 98188, USA",47.4444704,-122.2913078,98188.0,7
"17620 International Blvd, Seattle, WA 98188, USA",47.4513278,-122.2950592,98188.0,5
"17620 International Blvd, Seattle, WA 98188, USA",47.4525436,-122.2952177,98188.0,4
"17620 International Blvd, Seattle, WA 98188, USA",47.45460449999999,-122.2608914,98188.0,10
"17620 International Blvd, Seattle, WA 98188, USA",47.4591696,-122.2438739,98188.0,20
"17620 International Blvd, Seattle, WA 98188, USA",47.4599124,-122.2442464,98188.0,10
"17620 International Blvd, Seattle, WA 98188, USA",47.4611988,-122.2930335,98188.0,8
"17620 International Blvd, Seattle, WA 98188, USA",47.4614066,-122.2944368,98188.0,7
"17620 International Blvd, Seattle, WA 98188, USA",47.4633319,-122.2195008,98188.0,17
"17620 International Blvd, Seattle, WA 98188, USA",47.4640222,-122.219629,98188.0,17
"17620 International Blvd, Seattle, WA 98188, USA",47.4664023,-122.2278931,98188.0,13
"17620 International Blvd, Seattle, WA 98188, USA",47.5105715,-122.4638304,98188.0,22
"17620 International Blvd, Seattle, WA 98188, USA",47.5232049,-122.3946736,98188.0,20
"17620 International Blvd, Seattle, WA 98188, USA",47.5423197,-121.8366769,98188.0,16
"17620 International Blvd, Seattle, WA 98188, USA",47.5446318,-122.3729932,98188.0,20
"17620 International Blvd, Seattle, WA 98188, USA",47.6026694,-122.3373788,98188.0,11
"17620 International Blvd, Seattle, WA 98188, USA",47.603618,-122.3321673,98188.0,13
"17620 International Blvd, Seattle, WA 98188, USA",47.6049169,-122.3364675,98188.0,13
"17620 International Blvd, Seattle, WA 98188, USA",47.6052057,-122.3397437,98188.0,11
"17620 International Blvd, Seattle, WA 98188, USA",47.6063821,-122.3322283,98188.0,13
"17620 International Blvd, Seattle, WA 98188, USA",47.6071107,-122.3338507,98188.0,14
"17620 International Blvd, Seattle, WA 98188, USA",47.6072677,-122.1894233,98188.0,11
"17620 International Blvd, Seattle, WA 98188, USA",47.6076645,-122.339495,98188.0,14
"17620 International Blvd, Seattle, WA 98188, USA",47.61100829999999,-122.1895598,98188.0,12
"17620 International Blvd, Seattle, WA 98188, USA",47.6115574,-122.3394852,98188.0,14
"17620 International Blvd, Seattle, WA 98188, USA",47.6119853,-122.333716,98188.0,12
"17620 International Blvd, Seattle, WA 98188, USA",47.6133905,-122.3385834,98188.0,14
"17620 International Blvd, Seattle, WA 98188, USA",47.6136335,-122.3410064,98188.0,12
"17620 International Blvd, Seattle, WA 98188, USA",47.6153625,-122.3419184,98188.0,12
"17620 International Blvd, Seattle, WA 98188, USA",47.6156004,-122.2008899,98188.0,12
"17620 International Blvd, Seattle, WA 98188, USA",47.6180792,-122.3375439,98188.0,16
"17620 International Blvd, Seattle, WA 98188, USA",47.62017119999999,-122.3492968,98188.0,14
"17620 International Blvd, Seattle, WA 98188, USA",47.6203244,-122.3436986,98188.0,12
"17620 International Blvd, Seattle, WA 98188, USA",47.6203717,-122.3593736,98188.0,14
"17620 International Blvd, Seattle, WA 98188, USA",47.620425,-122.3424033,98188.0,10
"17620 International Blvd, Seattle, WA 98188, USA",47.6214465,-122.3469544,98188.0,12
"17620 International Blvd, Seattle, WA 98188, USA",47.6251322,-122.3449769,98188.0,14
"17620 International Blvd, Seattle, WA 98188, USA",47.6276776,-122.3400242,98188.0,11
"17620 International Blvd, Seattle, WA 98188, USA",47.7291438,-122.3444478,98188.0,16
"17620 International Blvd, Seattle, WA 98188, USA",47.8124792,-122.382897,98188.0,13
"17620 International Blvd, Seattle, WA 98188, USA",47.9487436,-122.304276,98188.0,11
"17801 International Blvd, Seattle, WA 98158, USA",47.239863,-122.4119304,98158.0,30
"17801 International Blvd, Seattle, WA 98158, USA",47.3159236,-122.3000278,98158.0,27
"17801 International Blvd, Seattle, WA 98158, USA",47.41580829999999,-122.2976023,98158.0,18
"17801 International Blvd, Seattle, WA 98158, USA",47.4259492,-122.2970961,98158.0,15
"17801 International Blvd, Seattle, WA 98158, USA",47.4264267,-122.2975981,98158.0,13
"17801 International Blvd, Seattle, WA 98158, USA",47.4327209,-122.2976565,98158.0,22
"17801 International Blvd, Seattle, WA 98158, USA",47.4354746,-122.2971112,98158.0,14
"17801 International Blvd, Seattle, WA 98158, USA",47.435593,-122.2930078,98158.0,9
"17801 International Blvd, Seattle, WA 98158, USA",47.4403712,-122.2952919,98158.0,16
"17801 International Blvd, Seattle, WA 98158, USA",47.4443233,-122.2953966,98158.0,14
"17801 International Blvd, Seattle, WA 98158, USA",47.4444704,-122.2913078,98158.0,16
"17801 International Blvd, Seattle, WA 98158, USA",47.4513278,-122.2950592,98158.0,11
"17801 International Blvd, Seattle, WA 98158, USA",47.4525436,-122.2952177,98158.0,10
"17801 International Blvd, Seattle, WA 98158, USA",47.45460449999999,-122.2608914,98158.0,16
"17801 International Blvd, Seattle, WA 98158, USA",47.4599124,-122.2442464,98158.0,16
"17801 International Blvd, Seattle, WA 98158, USA",47.4633319,-122.2195008,98158.0,30
"17801 International Blvd, Seattle, WA 98158, USA",47.603618,-122.3321673,98158.0,22
"17801 International Blvd, Seattle, WA 98158, USA",47.6049169,-122.3364675,98158.0,22
"17801 International Blvd, Seattle, WA 98158, USA",47.6068445,-122.3311121,98158.0,11
"17801 International Blvd, Seattle, WA 98158, USA",47.6071107,-122.3338507,98158.0,22
"17801 International Blvd, Seattle, WA 98158, USA",47.607654,-122.3338695,98158.0,9
"17801 International Blvd, Seattle, WA 98158, USA",47.6076645,-122.339495,98158.0,24
"17801 International Blvd, Seattle, WA 98158, USA",47.6083417,-122.3322536,98158.0,16
"17801 International Blvd, Seattle, WA 98158, USA",47.6100971,-122.3350631,98158.0,18
"17801 International Blvd, Seattle, WA 98158, USA",47.61095160000001,-122.3473434,98158.0,20
"17801 International Blvd, Seattle, WA 98158, USA",47.6119853,-122.333716,98158.0,18
"17801 International Blvd, Seattle, WA 98158, USA",47.6136335,-122.3410064,98158.0,18
"17801 International Blvd, Seattle, WA 98158, USA",47.6180792,-122.3375439,98158.0,27
"17801 International Blvd, Seattle, WA 98158, USA",47.62017119999999,-122.3492968,98158.0,24
"17801 International Blvd, Seattle, WA 98158, USA",47.6251322,-122.3449769,98158.0,24
"1800 9th Ave, Seattle, WA 98101, USA",47.44826279999999,-122.2984349,98101.0,8
"1800 9th Ave, Seattle, WA 98101, USA",47.6152935,-122.3339057,98101.0,6
"1800 9th Ave, Seattle, WA 98101, USA",47.6185886,-122.3509134,98101.0,6
"1801 E Valley Rd, Renton, WA 98057, USA",46.8709564,-122.9705306,98057.0,13
"1801 E Valley Rd, Renton, WA 98057, USA",47.0269775,-122.9125727,98057.0,22
"1801 E Valley Rd, Renton, WA 98057, USA",47.2386528,-122.4274866,98057.0,15
"1801 E Valley Rd, Renton, WA 98057, USA",47.239863,-122.4119304,98057.0,16
"1801 E Valley Rd, Renton, WA 98057, USA",47.2711722,-122.3146352,98057.0,16
"1801 E Valley Rd, Renton, WA 98057, USA",47.3159236,-122.3000278,98057.0,17
"1801 E Valley Rd, Renton, WA 98057, USA",47.41580829999999,-122.2976023,98057.0,18
"1801 E Valley Rd, Renton, WA 98057, USA",47.4264267,-122.2975981,98057.0,19
"1801 E Valley Rd, Renton, WA 98057, USA",47.4327209,-122.2976565,98057.0,17
"1801 E Valley Rd, Renton, WA 98057, USA",47.4354746,-122.2971112,98057.0,18
"1801 E Valley Rd, Renton, WA 98057, USA",47.43707879999999,-122.2873835,98057.0,17
"1801 E Valley Rd, Renton, WA 98057, USA",47.4376435,-122.2962187,98057.0,18
"1801 E Valley Rd, Renton, WA 98057, USA",47.4433003,-122.3016004,98057.0,15
"1801 E Valley Rd, Renton, WA 98057, USA",47.4591696,-122.2438739,98057.0,11
"1801 E Valley Rd, Renton, WA 98057, USA",47.4614066,-122.2944368,98057.0,17
"1801 E Valley Rd, Renton, WA 98057, USA",47.4640222,-122.219629,98057.0,4
"1801 E Valley Rd, Renton, WA 98057, USA",47.5105715,-122.4638304,98057.0,27
"1801 E Valley Rd, Renton, WA 98057, USA",47.5232049,-122.3946736,98057.0,25
"1801 E Valley Rd, Renton, WA 98057, USA",47.6115574,-122.3394852,98057.0,19
"1801 E Valley Rd, Renton, WA 98057, USA",47.6133905,-122.3385834,98057.0,19
"1801 E Valley Rd, Renton, WA 98057, USA",47.620425,-122.3424033,98057.0,16
"1801 E Valley Rd, Renton, WA 98057, USA",47.7291438,-122.3444478,98057.0,21
"1802 17th Ave, Seattle, WA 98122, USA",47.44826279999999,-122.2984349,98122.0,11
"1802 17th Ave, Seattle, WA 98122, USA",47.6185886,-122.3509134,98122.0,9
"18118 International Blvd, Seattle, WA 98188, USA",46.8709564,-122.9705306,98188.0,10
"18118 International Blvd, Seattle, WA 98188, USA",47.0269775,-122.9125727,98188.0,19
"18118 International Blvd, Seattle, WA 98188, USA",47.2386528,-122.4274866,98188.0,12
"18118 International Blvd, Seattle, WA 98188, USA",47.239863,-122.4119304,98188.0,13
"18118 International Blvd, Seattle, WA 98188, USA",47.2711722,-122.3146352,98188.0,13
"18118 International Blvd, Seattle, WA 98188, USA",47.3159236,-122.3000278,98188.0,12
"18118 International Blvd, Seattle, WA 98188, USA",47.41580829999999,-122.2976023,98188.0,8
"18118 International Blvd, Seattle, WA 98188, USA",47.4264267,-122.2975981,98188.0,7
"18118 International Blvd, Seattle, WA 98188, USA",47.4327209,-122.2976565,98188.0,9
"18118 International Blvd, Seattle, WA 98188, USA",47.4354746,-122.2971112,98188.0,8
"18118 International Blvd, Seattle, WA 98188, USA",47.43707879999999,-122.2873835,98188.0,9
"18118 International Blvd, Seattle, WA 98188, USA",47.4376435,-122.2962187,98188.0,8
"18118 International Blvd, Seattle, WA 98188, USA",47.4433003,-122.3016004,98188.0,8
"18118 International Blvd, Seattle, WA 98188, USA",47.4591696,-122.2438739,98188.0,20
"18118 International Blvd, Seattle, WA 98188, USA",47.4614066,-122.2944368,98188.0,9
"18118 International Blvd, Seattle, WA 98188, USA",47.4633319,-122.2195008,98188.0,17
"18118 International Blvd, Seattle, WA 98188, USA",47.4640222,-122.219629,98188.0,17
"18118 International Blvd, Seattle, WA 98188, USA",47.5105715,-122.4638304,98188.0,22
"18118 International Blvd, Seattle, WA 98188, USA",47.5232049,-122.3946736,98188.0,20
"18118 International Blvd, Seattle, WA 98188, USA",47.6115574,-122.3394852,98188.0,14
"18118 International Blvd, Seattle, WA 98188, USA",47.6133905,-122.3385834,98188.0,14
"18118 International Blvd, Seattle, WA 98188, USA",47.620425,-122.3424033,98188.0,10
"18118 International Blvd, Seattle, WA 98188, USA",47.6276776,-122.3400242,98188.0,11
"18118 International Blvd, Seattle, WA 98188, USA",47.7291438,-122.3444478,98188.0,16
"1827 Yale Ave, Seattle, WA 98101, USA",47.239863,-122.4119304,98101.0,10
"1827 Yale Ave, Seattle, WA 98101, USA",47.3159236,-122.3000278,98101.0,9
"1827 Yale Ave, Seattle, WA 98101, USA",47.41580829999999,-122.2976023,98101.0,10
"1827 Yale Ave, Seattle, WA 98101, USA",47.4259492,-122.2970961,98101.0,10
"1827 Yale Ave, Seattle, WA 98101, USA",47.4264267,-122.2975981,98101.0,11
"1827 Yale Ave, Seattle, WA 98101, USA",47.4327209,-122.2976565,98101.0,9
"1827 Yale Ave, Seattle, WA 98101, USA",47.4354746,-122.2971112,98101.0,10
"1827 Yale Ave, Seattle, WA 98101, USA",47.435593,-122.2930078,98101.0,9
"1827 Yale Ave, Seattle, WA 98101, USA",47.4403712,-122.2952919,98101.0,11
"1827 Yale Ave, Seattle, WA 98101, USA",47.4443233,-122.2953966,98101.0,9
"1827 Yale Ave, Seattle, WA 98101, USA",47.4444704,-122.2913078,98101.0,11
"1827 Yale Ave, Seattle, WA 98101, USA",47.4513278,-122.2950592,98101.0,10
"1827 Yale Ave, Seattle, WA 98101, USA",47.4525436,-122.2952177,98101.0,10
"1827 Yale Ave, Seattle, WA 98101, USA",47.45460449999999,-122.2608914,98101.0,11
"1827 Yale Ave, Seattle, WA 98101, USA",47.4599124,-122.2442464,98101.0,9
"1827 Yale Ave, Seattle, WA 98101, USA",47.4633319,-122.2195008,98101.0,15
"1827 Yale Ave, Seattle, WA 98101, USA",47.6023223,-122.3378325,98101.0,11
"1827 Yale Ave, Seattle, WA 98101, USA",47.603618,-122.3321673,98101.0,8
"1827 Yale Ave, Seattle, WA 98101, USA",47.6049169,-122.3364675,98101.0,8
"1827 Yale Ave, Seattle, WA 98101, USA",47.6068445,-122.3311121,98101.0,10
"1827 Yale Ave, Seattle, WA 98101, USA",47.60691980000001,-122.3321354,98101.0,7
"1827 Yale Ave, Seattle, WA 98101, USA",47.6071107,-122.3338507,98101.0,8
